PRVDR_CTGRY_SBTYP_CD,PRVDR_CTGRY_CD,CHOW_DT,ELGBLTY_SW,MDCD_VNDR_NUM,PRVDR_NUM,GNRL_CNTL_TYPE_CD,CBSA_URBN_RRL_IND,CBSA_CD,ACRDTN_TYPE_CD,TOT_AFLTD_AMBLNC_SRVC_CNT,TOT_AFLTD_HHA_CNT,CRTFD_BED_CNT,BED_CNT,MDCL_SCHL_AFLTN_CD,PGM_PRTCPTN_CD,LPN_LVN_CNT,RSDNT_PHYSN_CNT,RN_CNT
1.0,1,,Y,,450632,08,R,99945.0,0.0,0.0,0.0,20.0,20.0,4.0,3.0,10.25,0.0,11.5
1.0,1,19950111.0,Y,,450633,04,U,41700.0,1.0,0.0,0.0,253.0,279.0,2.0,3.0,113.0,0.0,247.0
1.0,1,20240601.0,Y,,450634,04,U,19124.0,1.0,0.0,0.0,208.0,208.0,4.0,3.0,7.2,0.0,292.7
1.0,1,,Y,,450635,04,U,26420.0,0.0,0.0,0.0,34.0,150.0,4.0,3.0,6.0,0.0,32.0
1.0,1,,Y,,450637,04,U,26420.0,1.0,0.0,0.0,135.0,135.0,4.0,1.0,18.0,0.0,59.0
1.0,1,20080612.0,Y,,450638,04,U,26420.0,1.0,0.0,0.0,423.0,423.0,2.0,3.0,24.6,0.0,540.0
1.0,1,,Y,136326908,450639,02,U,23104.0,1.0,0.0,0.0,286.0,286.0,4.0,3.0,17.0,0.0,427.0
1.0,1,,Y,,450641,08,R,99945.0,0.0,0.0,1.0,38.0,38.0,4.0,3.0,21.0,0.0,19.0
1.0,1,,Y,,450643,04,U,29700.0,1.0,0.0,0.0,118.0,183.0,4.0,3.0,21.0,0.0,267.0
1.0,1,,Y,,450644,04,U,26420.0,1.0,0.0,0.0,302.0,302.0,2.0,3.0,0.0,0.0,343.0
1.0,1,,Y,,450646,04,U,21340.0,1.0,0.0,0.0,179.0,354.0,4.0,3.0,30.0,0.0,176.0
1.0,1,19970601.0,Y,,450647,04,U,19124.0,1.0,0.0,0.0,963.0,963.0,4.0,3.0,2.0,0.0,1290.3
1.0,1,,Y,,450648,08,R,99945.0,0.0,0.0,0.0,25.0,25.0,4.0,3.0,8.06,0.0,8.31
1.0,1,,Y,,450649,08,R,99945.0,0.0,0.0,0.0,25.0,25.0,4.0,3.0,12.0,0.0,8.17
1.0,1,19970601.0,Y,,450651,04,U,19124.0,1.0,0.0,0.0,611.0,611.0,2.0,3.0,30.0,0.0,1470.0
1.0,1,,Y,,450652,08,U,11100.0,1.0,0.0,0.0,49.0,49.0,4.0,3.0,4.0,0.0,37.0
1.0,1,20241017.0,Y,,450653,04,R,99945.0,3.0,0.0,0.0,146.0,146.0,4.0,3.0,6.0,0.0,68.0
1.0,1,,Y,,450654,08,R,99945.0,0.0,0.0,0.0,48.0,48.0,4.0,3.0,12.0,0.0,40.0
1.0,1,,Y,,450655,04,U,26420.0,0.0,0.0,0.0,34.0,34.0,4.0,1.0,10.5,0.0,7.5
1.0,1,,Y,,450656,03,R,99945.0,1.0,0.0,0.0,140.0,150.0,4.0,3.0,0.0,0.0,144.6
1.0,1,19850305.0,Y,,450657,04,U,19124.0,0.0,0.0,0.0,50.0,50.0,4.0,1.0,7.5,0.0,14.5
1.0,1,20170101.0,Y,,450658,08,R,99945.0,9.0,0.0,0.0,37.0,37.0,2.0,3.0,0.0,0.0,17.0
1.0,1,20170801.0,Y,,450659,04,U,26420.0,1.0,0.0,0.0,508.0,508.0,4.0,3.0,3.0,0.0,168.0
1.0,1,19941031.0,Y,,450660,04,U,26420.0,1.0,0.0,0.0,281.0,281.0,4.0,1.0,36.5,0.0,213.0
1.0,1,20241017.0,Y,,450661,04,U,36220.0,3.0,0.0,0.0,230.0,230.0,4.0,3.0,14.0,0.0,250.0
1.0,1,19970401.0,Y,,450662,04,U,15180.0,1.0,0.0,0.0,214.0,214.0,4.0,3.0,17.0,0.0,195.0
1.0,1,,Y,,450665,08,R,99945.0,0.0,0.0,0.0,39.0,43.0,4.0,3.0,13.0,0.0,8.8
1.0,1,19950101.0,Y,,450666,04,U,13140.0,1.0,0.0,0.0,250.0,372.0,4.0,3.0,37.0,0.0,59.0
1.0,1,,Y,,450667,08,R,99945.0,0.0,0.0,0.0,25.0,25.0,4.0,3.0,7.25,0.0,5.25
1.0,1,19951201.0,Y,,450668,04,U,21340.0,1.0,0.0,0.0,283.0,283.0,2.0,3.0,1.0,0.0,225.0
1.0,1,19970601.0,Y,,450669,02,U,19124.0,1.0,0.0,0.0,202.0,202.0,4.0,3.0,19.0,0.0,235.0
1.0,1,20170701.0,Y,,450670,04,U,26420.0,1.0,0.0,0.0,289.0,289.0,4.0,3.0,22.5,0.0,283.5
1.0,1,,Y,,450671,08,R,99945.0,0.0,0.0,0.0,23.0,23.0,4.0,1.0,9.0,0.0,5.0
1.0,1,19970601.0,Y,,450672,04,U,23104.0,1.0,0.0,0.0,320.0,320.0,1.0,3.0,19.0,24.0,273.0
1.0,1,,Y,,450673,08,U,48660.0,0.0,0.0,0.0,23.0,26.0,4.0,3.0,17.04,0.0,10.5
1.0,1,20000301.0,Y,,450674,04,U,26420.0,1.0,0.0,0.0,407.0,407.0,4.0,3.0,0.0,0.0,676.0
1.0,1,19970601.0,Y,,450675,04,U,23104.0,1.0,0.0,0.0,420.0,420.0,4.0,3.0,0.0,0.0,0.0
1.0,1,,Y,,450676,08,R,99945.0,0.0,0.0,0.0,26.0,26.0,4.0,1.0,8.5,0.0,8.0
1.0,1,20120501.0,Y,HO4506772,450677,01,U,23104.0,1.0,0.0,0.0,213.0,213.0,4.0,3.0,66.0,0.0,193.0
1.0,1,20180301.0,Y,,450678,04,U,19124.0,9.0,0.0,0.0,232.0,232.0,4.0,1.0,5.0,0.0,238.0
1.0,1,19871101.0,Y,,450679,04,R,99945.0,0.0,0.0,0.0,36.0,36.0,4.0,3.0,8.0,0.0,6.5
1.0,1,19940831.0,N,,450681,01,U,41700.0,1.0,0.0,0.0,251.0,251.0,2.0,3.0,53.5,0.0,204.25
1.0,1,,Y,,450682,01,U,19124.0,1.0,0.0,0.0,124.0,124.0,4.0,3.0,10.75,0.0,43.25
1.0,1,20081030.0,N,,450683,02,U,19124.0,0.0,0.0,0.0,102.0,102.0,4.0,3.0,0.0,0.0,0.0
1.0,1,20070101.0,Y,,450684,02,U,26420.0,1.0,0.0,0.0,257.0,257.0,4.0,3.0,0.0,0.0,6015.0
1.0,1,,Y,,450685,01,U,41700.0,1.0,0.0,0.0,130.0,248.0,4.0,3.0,35.0,0.0,42.0
1.0,1,,Y,,450686,08,U,31180.0,1.0,0.0,0.0,503.0,503.0,1.0,3.0,4.0,0.0,1580.0
1.0,1,19800411.0,Y,,450687,04,U,19124.0,0.0,0.0,0.0,36.0,50.0,4.0,3.0,11.0,0.0,13.0
1.0,1,20150301.0,Y,,450688,04,U,19124.0,1.0,0.0,0.0,172.0,172.0,4.0,3.0,21.0,0.0,136.0
1.0,1,,Y,,450690,06,U,46340.0,1.0,0.0,0.0,182.0,182.0,4.0,3.0,45.0,81.0,238.0
1.0,1,,Y,,450691,04,U,19124.0,1.0,0.0,0.0,34.0,34.0,4.0,3.0,5.0,0.0,19.5
1.0,1,20111101.0,Y,,450694,03,R,99945.0,0.0,0.0,0.0,49.0,49.0,4.0,3.0,9.0,0.0,31.0
1.0,1,19980314.0,Y,,450696,04,U,19124.0,1.0,0.0,0.0,35.0,35.0,4.0,1.0,6.0,0.0,17.25
1.0,1,19991016.0,Y,,450697,09,U,41700.0,3.0,0.0,0.0,325.0,325.0,2.0,3.0,11.0,0.0,220.0
1.0,1,,Y,,450698,07,R,99945.0,0.0,0.0,0.0,41.0,75.0,4.0,3.0,11.0,0.0,11.0
1.0,1,,Y,,450700,08,R,99945.0,0.0,0.0,0.0,36.0,36.0,4.0,3.0,5.5,0.0,6.0
1.0,1,19990201.0,Y,,450702,04,U,30980.0,1.0,0.0,0.0,170.0,230.0,4.0,3.0,1.0,0.0,447.0
1.0,1,,Y,,450703,04,U,45500.0,1.0,0.0,0.0,61.0,110.0,4.0,3.0,28.5,0.0,44.75
1.0,1,,Y,,450704,03,U,19124.0,0.0,0.0,0.0,99.0,137.0,3.0,3.0,30.0,5.0,68.0
1.0,1,,Y,,450705,08,R,99945.0,0.0,0.0,0.0,20.0,20.0,4.0,3.0,6.0,0.0,5.0
1.0,1,19911231.0,Y,,450706,04,U,26420.0,1.0,0.0,0.0,57.0,100.0,4.0,3.0,11.0,0.0,69.0
1.0,1,20140201.0,Y,,450709,02,U,26420.0,3.0,0.0,0.0,178.0,178.0,4.0,3.0,1.0,0.0,291.12
1.0,1,19970101.0,Y,,450711,04,U,32580.0,1.0,0.0,0.0,320.0,320.0,4.0,3.0,46.0,0.0,431.0
1.0,1,,Y,,450712,02,R,99945.0,1.0,0.0,0.0,42.0,42.0,4.0,3.0,4.5,0.0,4.5
1.0,1,,Y,,450713,04,U,12420.0,1.0,0.0,0.0,363.0,363.0,4.0,3.0,7.8,0.0,544.53
1.0,1,20041112.0,N,,450715,04,U,19124.0,1.0,0.0,0.0,90.0,90.0,4.0,3.0,0.0,0.0,10.0
1.0,1,20170801.0,Y,,450716,04,U,26420.0,1.0,0.0,0.0,181.0,181.0,4.0,3.0,0.0,0.0,317.11
1.0,1,,Y,,450717,04,U,26420.0,1.0,0.0,0.0,80.0,80.0,4.0,3.0,4.2,0.0,43.0
1.0,1,,Y,,450718,04,U,12420.0,1.0,0.0,0.0,209.0,209.0,4.0,3.0,14.8,0.0,306.9
1.0,1,19870917.0,Y,,450719,04,U,23104.0,1.0,0.0,0.0,55.0,55.0,4.0,3.0,7.5,0.0,18.5
1.0,1,,Y,,450720,04,R,99945.0,0.0,0.0,0.0,15.0,15.0,4.0,1.0,5.25,0.0,4.25
1.0,1,,Y,,450721,07,R,99945.0,0.0,0.0,0.0,20.0,20.0,4.0,1.0,5.75,0.0,4.5
1.0,1,19871101.0,Y,,450722,04,R,99945.0,0.0,0.0,0.0,24.0,24.0,4.0,3.0,6.0,0.0,6.0
1.0,1,,Y,,450723,02,U,19124.0,1.0,0.0,0.0,285.0,285.0,4.0,3.0,4.6,0.0,452.0
1.0,1,20001001.0,Y,,450724,04,U,47020.0,1.0,0.0,0.0,147.0,156.0,4.0,3.0,10.75,0.0,55.95
1.0,1,19950111.0,Y,450633,450725,04,U,41700.0,1.0,0.0,0.0,150.0,150.0,4.0,3.0,16.75,0.0,183.2
1.0,1,,Y,,450726,07,R,99945.0,0.0,0.0,0.0,26.0,31.0,4.0,3.0,12.5,0.0,0.25
1.0,1,,Y,,450727,08,R,99945.0,0.0,0.0,0.0,21.0,25.0,4.0,3.0,29.75,0.0,23.0
1.0,1,,Y,,450728,08,R,99945.0,0.0,0.0,0.0,16.0,16.0,4.0,3.0,6.0,0.0,4.0
1.0,1,,Y,,450729,04,U,19124.0,7.0,0.0,0.0,36.0,36.0,4.0,3.0,8.0,1.0,10.0
1.0,1,20200301.0,Y,,450730,04,U,19124.0,1.0,0.0,0.0,216.0,216.0,4.0,3.0,1.0,0.0,180.0
1.0,1,,Y,,450732,02,U,26420.0,1.0,0.0,0.0,96.0,96.0,4.0,3.0,11.25,0.0,7.5
1.0,1,19950111.0,N,,450733,04,U,41700.0,1.0,0.0,0.0,94.0,112.0,4.0,3.0,19.75,0.0,72.25
1.0,1,,Y,,450734,06,U,41700.0,1.0,0.0,0.0,150.0,150.0,4.0,3.0,22.25,0.0,30.5
1.0,1,,N,,450735,08,R,99945.0,0.0,0.0,0.0,14.0,16.0,4.0,3.0,5.5,0.0,6.5
1.0,1,,Y,,450736,04,R,99945.0,0.0,0.0,0.0,28.0,28.0,4.0,3.0,2.0,0.0,10.0
1.0,1,19881230.0,Y,,450737,03,U,33260.0,1.0,0.0,0.0,49.0,49.0,4.0,3.0,4.5,0.0,15.0
1.0,1,,Y,,450738,04,,,0.0,0.0,0.0,27.0,27.0,4.0,1.0,8.0,0.0,7.0
1.0,1,,Y,,450739,01,R,99945.0,0.0,0.0,0.0,32.0,32.0,4.0,3.0,2.0,0.0,10.0
1.0,1,,Y,,450740,04,U,41700.0,0.0,0.0,0.0,14.0,22.0,4.0,3.0,4.25,0.0,6.25
1.0,1,,Y,,450741,04,R,99945.0,0.0,0.0,0.0,30.0,30.0,4.0,3.0,6.5,0.0,10.5
1.0,1,20080101.0,Y,,450742,02,U,19124.0,1.0,0.0,0.0,148.0,148.0,4.0,3.0,0.0,0.0,248.67
1.0,1,20050401.0,Y,,450743,02,U,19124.0,1.0,0.0,0.0,255.0,255.0,4.0,3.0,3.4,19.7,375.3
1.0,1,,Y,,450744,08,R,99945.0,0.0,0.0,0.0,24.0,30.0,4.0,3.0,5.5,0.0,6.25
1.0,1,,Y,,450745,04,U,23104.0,0.0,0.0,0.0,36.0,48.0,4.0,1.0,3.25,0.0,6.5
1.0,1,,Y,,450746,08,R,99945.0,0.0,0.0,0.0,25.0,25.0,4.0,3.0,5.51,0.0,5.37
1.0,1,19991001.0,Y,,450747,04,R,99945.0,1.0,0.0,0.0,71.0,161.0,3.0,3.0,21.0,0.0,184.0
1.0,1,,Y,,450748,08,R,99945.0,0.0,0.0,0.0,35.0,35.0,4.0,3.0,4.25,0.0,4.5
1.0,1,,Y,,450749,02,R,99945.0,0.0,0.0,0.0,45.0,45.0,4.0,3.0,10.0,0.0,7.0
1.0,1,19960601.0,Y,,450750,04,R,99945.0,0.0,0.0,0.0,36.0,49.0,4.0,3.0,17.0,0.0,11.0
1.0,1,,Y,,450751,04,U,45500.0,1.0,0.0,0.0,63.0,63.0,4.0,3.0,9.5,0.0,13.0
1.0,1,,Y,,450752,04,U,21340.0,1.0,0.0,0.0,94.0,355.0,4.0,3.0,6.0,0.0,66.0
1.0,1,19900101.0,Y,,450753,08,R,99945.0,0.0,0.0,0.0,39.0,39.0,4.0,3.0,12.5,0.0,7.0
1.0,1,,Y,,450754,08,R,99945.0,3.0,0.0,0.0,34.0,34.0,4.0,3.0,23.57,0.0,25.24
1.0,1,,Y,,450755,02,R,99945.0,0.0,0.0,0.0,48.0,48.0,4.0,3.0,30.5,0.0,22.0
1.0,1,,Y,,450756,02,R,99945.0,0.0,0.0,0.0,16.0,16.0,4.0,3.0,6.5,0.0,5.25
1.0,1,,Y,,450757,07,R,99945.0,0.0,0.0,0.0,16.0,85.0,4.0,3.0,10.5,0.0,4.5
1.0,1,19960101.0,N,,450758,04,U,19124.0,1.0,0.0,0.0,106.0,106.0,4.0,3.0,25.0,0.0,45.0
1.0,1,,Y,,450759,04,U,46340.0,1.0,0.0,0.0,66.0,66.0,4.0,3.0,14.0,0.0,17.0
1.0,1,20010629.0,N,,450760,04,U,21340.0,1.0,0.0,0.0,120.0,120.0,4.0,3.0,12.0,0.0,53.0
1.0,1,,N,,450761,08,R,99945.0,0.0,0.0,0.0,28.0,31.0,4.0,3.0,9.68,0.0,14.77
1.0,1,,N,,450763,08,R,99945.0,1.0,0.0,0.0,99.0,99.0,4.0,3.0,12.0,0.0,28.25
1.0,1,,Y,,450764,01,U,23104.0,0.0,0.0,0.0,15.0,15.0,4.0,3.0,11.0,0.0,11.0
1.0,1,,Y,,450765,04,U,12420.0,1.0,0.0,0.0,44.0,44.0,4.0,3.0,6.0,0.0,4.0
1.0,1,20050101.0,Y,,450766,06,U,19124.0,1.0,0.0,0.0,152.0,152.0,1.0,3.0,0.0,27.75,153.0
1.0,1,,Y,,450767,03,U,26420.0,0.0,0.0,0.0,26.0,120.0,4.0,3.0,2.5,0.0,20.0
1.0,1,,Y,,450768,04,U,23104.0,1.0,0.0,0.0,13.0,13.0,4.0,3.0,3.5,0.0,4.5
1.0,1,,Y,,450769,08,R,99945.0,0.0,0.0,0.0,21.0,21.0,4.0,3.0,3.75,0.0,4.0
1.0,1,,Y,,450770,04,R,99945.0,0.0,0.0,0.0,44.0,44.0,4.0,3.0,7.0,0.0,10.0
1.0,1,20020101.0,Y,,450771,02,U,19124.0,1.0,0.0,0.0,203.0,203.0,4.0,3.0,1.0,0.0,1.0
1.0,1,,Y,,450773,04,U,26420.0,0.0,0.0,0.0,20.0,40.0,4.0,3.0,7.5,0.0,6.5
1.0,1,,Y,,450774,09,U,26420.0,1.0,0.0,0.0,15.0,15.0,4.0,3.0,0.0,0.0,46.0
1.0,1,19951101.0,Y,,450775,04,U,26420.0,1.0,0.0,0.0,582.0,620.0,3.0,3.0,12.0,123.0,149.0
1.0,1,,Y,459287,450776,08,R,99945.0,0.0,0.0,0.0,22.0,46.0,4.0,3.0,14.0,0.0,7.0
1.0,1,19951005.0,Y,,450777,08,U,17780.0,0.0,0.0,0.0,29.0,37.0,4.0,3.0,8.25,0.0,7.25
1.0,1,,Y,,450778,07,R,99945.0,0.0,0.0,0.0,8.0,20.0,4.0,3.0,4.0,0.0,5.25
1.0,1,19971001.0,Y,,450779,02,U,23104.0,1.0,0.0,0.0,630.0,630.0,4.0,3.0,18.2,0.0,1182.2
1.0,1,20040101.0,Y,,450780,04,U,41700.0,0.0,0.0,0.0,22.0,22.0,2.0,3.0,0.0,0.0,48.0
1.0,1,,Y,,450781,04,U,19124.0,0.0,0.0,0.0,96.0,96.0,2.0,1.0,8.0,0.0,13.0
1.0,1,,Y,,450783,04,U,23104.0,0.0,0.0,0.0,42.0,80.0,4.0,3.0,3.0,0.0,9.0
1.0,1,,Y,,450784,04,U,26420.0,0.0,0.0,0.0,40.0,40.0,4.0,1.0,8.5,0.0,7.25
1.0,1,,Y,,450785,04,U,18580.0,0.0,0.0,0.0,6.0,6.0,1.0,3.0,6.0,0.0,17.0
1.0,1,,Y,,450786,04,U,26420.0,0.0,0.0,0.0,38.0,38.0,4.0,1.0,7.0,0.0,7.25
1.0,1,,Y,,450787,02,R,99945.0,0.0,0.0,0.0,26.0,26.0,4.0,3.0,0.0,0.0,1.0
1.0,1,,Y,,450788,03,U,18580.0,1.0,0.0,0.0,421.0,631.0,3.0,3.0,0.0,34.0,727.0
1.0,1,,Y,,450789,04,U,26420.0,0.0,0.0,0.0,30.0,30.0,3.0,3.0,6.0,0.0,16.5
1.0,1,,Y,,450790,01,U,13140.0,1.0,0.0,0.0,23.0,23.0,4.0,3.0,10.0,0.0,14.0
1.0,1,,Y,,450791,02,U,43300.0,0.0,0.0,0.0,16.0,29.0,4.0,1.0,8.0,0.0,9.0
1.0,1,,Y,675355,450792,04,U,26420.0,0.0,0.0,0.0,29.0,29.0,4.0,1.0,2.0,0.0,8.0
1.0,1,,Y,,450793,04,U,41700.0,0.0,0.0,0.0,13.0,13.0,4.0,3.0,0.0,0.0,1.0
1.0,1,,Y,,450794,02,U,12420.0,0.0,0.0,0.0,15.0,15.0,4.0,3.0,5.5,0.0,6.0
1.0,1,20090316.0,Y,,450795,04,U,26420.0,3.0,0.0,0.0,39.0,39.0,4.0,3.0,4.0,0.0,45.0
1.0,1,,Y,,450796,04,U,11100.0,0.0,0.0,0.0,4.0,4.0,4.0,3.0,1.0,0.0,27.0
1.0,1,,Y,,450797,04,U,26420.0,0.0,0.0,0.0,6.0,7.0,4.0,3.0,1.0,0.0,25.0
1.0,1,,Y,,450798,04,R,99945.0,0.0,0.0,0.0,22.0,22.0,4.0,3.0,2.0,0.0,8.0
1.0,1,,Y,,450799,04,U,19124.0,0.0,0.0,0.0,25.0,25.0,4.0,3.0,4.5,0.0,6.5
1.0,1,,Y,,450800,01,U,46340.0,0.0,0.0,0.0,19.0,19.0,4.0,1.0,2.75,0.0,6.5
1.0,1,19990201.0,Y,,450801,02,U,45500.0,1.0,0.0,1.0,527.0,724.0,2.0,3.0,25.5,0.0,573.0
1.0,1,,Y,,450802,04,U,11100.0,1.0,0.0,0.0,21.0,21.0,4.0,3.0,0.0,0.0,18.0
1.0,1,,Y,,450803,04,U,26420.0,9.0,0.0,0.0,117.0,117.0,4.0,3.0,0.0,0.0,75.0
1.0,1,,Y,,450804,03,U,26420.0,1.0,0.0,0.0,42.0,42.0,4.0,3.0,0.0,0.0,140.0
1.0,1,,Y,,450805,04,U,26420.0,0.0,0.0,0.0,40.0,40.0,4.0,1.0,5.0,0.0,5.0
1.0,1,,Y,,450806,01,U,18580.0,1.0,0.0,0.0,98.0,98.0,4.0,3.0,19.6,0.0,99.9
1.0,1,,Y,,450807,08,R,99945.0,0.0,0.0,0.0,14.0,14.0,4.0,3.0,5.5,0.0,6.5
1.0,1,,Y,,450808,02,U,12420.0,1.0,0.0,0.0,8.0,8.0,4.0,3.0,0.0,0.0,40.0
1.0,1,20050701.0,Y,,450809,04,U,12420.0,1.0,0.0,0.0,511.0,511.0,2.0,3.0,11.4,0.0,556.39
1.0,1,,Y,,450810,04,U,26420.0,1.0,0.0,0.0,40.0,60.0,4.0,3.0,2.0,0.0,10.0
1.0,1,20010301.0,N,,450811,04,U,32580.0,0.0,0.0,0.0,50.0,50.0,4.0,3.0,0.0,0.0,13.0
1.0,1,,Y,,450812,01,U,26420.0,1.0,0.0,0.0,30.0,30.0,4.0,1.0,0.0,0.0,5.5
1.0,1,20130416.0,Y,,450813,04,R,99945.0,1.0,0.0,0.0,18.0,18.0,4.0,3.0,0.0,0.0,7.0
1.0,1,,Y,,450814,04,U,26420.0,0.0,0.0,0.0,18.0,18.0,4.0,1.0,4.25,0.0,4.25
1.0,1,,Y,,450815,02,U,45500.0,0.0,0.0,0.0,20.0,20.0,4.0,3.0,0.0,0.0,23.5
1.0,1,,Y,,450817,04,U,12420.0,0.0,0.0,0.0,24.0,24.0,4.0,3.0,2.7,0.0,34.8
1.0,1,,Y,,450818,04,U,41660.0,1.0,0.0,0.0,32.0,32.0,4.0,1.0,0.0,0.0,10.0
1.0,1,,Y,,450819,02,U,45500.0,0.0,0.0,0.0,20.0,20.0,4.0,1.0,0.0,0.0,14.0
1.0,1,,Y,,450820,02,U,26420.0,3.0,0.0,0.0,319.0,340.0,2.0,3.0,0.0,0.0,764.2
1.0,1,,Y,,450822,04,U,19124.0,1.0,0.0,0.0,100.0,100.0,4.0,3.0,6.0,0.0,65.0
1.0,1,,Y,,450823,08,R,99945.0,0.0,0.0,0.0,6.0,16.0,4.0,3.0,3.5,0.0,6.5
1.0,1,,N,,450824,04,U,12420.0,1.0,0.0,0.0,58.0,58.0,4.0,3.0,0.0,0.0,73.1
1.0,1,,Y,,450825,04,U,32580.0,1.0,0.0,0.0,14.0,14.0,4.0,3.0,4.0,0.0,28.0
1.0,1,,Y,,450826,04,U,19124.0,0.0,0.0,0.0,16.0,16.0,4.0,1.0,0.0,0.0,12.0
1.0,1,,Y,,450827,04,U,48660.0,0.0,0.0,0.0,41.0,41.0,4.0,3.0,3.0,0.0,6.0
1.0,1,,Y,,450828,02,R,99945.0,1.0,0.0,0.0,135.0,135.0,4.0,3.0,15.0,0.0,71.0
1.0,1,,Y,,450829,04,U,41700.0,1.0,0.0,0.0,4.0,4.0,4.0,3.0,5.0,0.0,14.0
1.0,1,,Y,,450830,02,R,99945.0,1.0,0.0,0.0,40.0,40.0,4.0,3.0,17.0,0.0,27.0
1.0,1,,Y,,450831,04,U,26420.0,7.0,0.0,0.0,37.0,37.0,4.0,3.0,2.0,0.0,13.0
1.0,1,20140201.0,Y,,450832,04,U,26420.0,3.0,0.0,0.0,102.0,102.0,4.0,3.0,0.0,0.0,17.2
1.0,1,,Y,,450833,04,U,19124.0,1.0,0.0,0.0,44.0,60.0,4.0,3.0,5.0,0.0,27.0
1.0,1,,Y,,450834,04,U,17780.0,1.0,0.0,0.0,16.0,16.0,4.0,3.0,2.0,0.0,32.0
1.0,1,,Y,,450835,02,U,26420.0,1.0,0.0,0.0,101.0,101.0,4.0,3.0,29.0,0.0,40.0
1.0,1,,Y,,450836,04,U,19124.0,1.0,0.0,0.0,25.0,25.0,4.0,1.0,3.5,0.0,8.0
1.0,1,,Y,,450837,04,U,41700.0,0.0,0.0,0.0,34.0,34.0,4.0,1.0,2.75,0.0,4.75
1.0,1,,N,,450838,04,R,99945.0,0.0,0.0,0.0,27.0,27.0,4.0,3.0,0.0,0.0,0.0
1.0,1,20071201.0,N,,450839,04,R,99945.0,0.0,0.0,0.0,46.0,54.0,4.0,3.0,13.0,0.0,16.0
1.0,1,,Y,,450840,02,U,19124.0,1.0,0.0,0.0,29.0,29.0,4.0,3.0,0.0,0.0,55.0
1.0,1,,N,,450841,04,U,15180.0,1.0,0.0,0.0,8.0,8.0,4.0,3.0,11.0,0.0,31.0
1.0,1,,Y,,450842,02,U,26420.0,1.0,0.0,0.0,50.0,50.0,4.0,3.0,10.0,0.0,0.5
1.0,1,,Y,,450844,02,U,26420.0,3.0,0.0,0.0,313.0,313.0,4.0,3.0,0.9,0.0,792.7
1.0,1,,Y,,450845,04,U,21340.0,0.0,0.0,0.0,31.0,31.0,4.0,3.0,2.0,0.0,40.0
1.0,1,,Y,,450846,04,U,21340.0,1.0,0.0,0.0,29.0,29.0,4.0,1.0,0.0,0.0,13.0
1.0,1,,Y,,450847,02,U,26420.0,1.0,0.0,0.0,208.0,294.0,4.0,3.0,615.0,0.0,2.25
1.0,1,,Y,,450848,02,U,26420.0,1.0,0.0,0.0,179.0,179.0,4.0,3.0,5.0,130.0,497.0
1.0,1,,N,,450849,04,U,19124.0,1.0,0.0,0.0,55.0,55.0,4.0,3.0,2.0,0.0,11.0
1.0,1,20060101.0,N,,450850,02,U,33260.0,0.0,0.0,0.0,16.0,16.0,4.0,3.0,0.0,0.0,15.0
1.0,1,20250201.0,Y,,450851,04,U,19124.0,1.0,0.0,0.0,61.0,61.0,4.0,3.0,0.0,0.0,117.42
1.0,1,,Y,,450852,04,U,19124.0,0.0,0.0,0.0,100.0,100.0,4.0,1.0,4.0,0.0,6.0
1.0,1,,Y,,450853,04,U,19124.0,1.0,0.0,0.0,25.0,25.0,4.0,3.0,0.0,0.0,215.5
1.0,1,,Y,,450854,01,R,99945.0,0.0,0.0,0.0,25.0,25.0,4.0,1.0,6.0,0.0,7.0
1.0,1,,Y,,450855,04,U,15180.0,1.0,0.0,0.0,112.0,112.0,2.0,3.0,17.0,0.0,182.0
1.0,1,,Y,,450856,09,U,41700.0,1.0,0.0,0.0,30.0,30.0,2.0,3.0,0.0,0.0,54.0
1.0,1,,Y,,450857,02,U,33260.0,0.0,0.0,0.0,29.0,29.0,4.0,1.0,4.2,0.0,6.2
1.0,1,,N,,450858,04,U,23104.0,1.0,0.0,0.0,30.0,30.0,4.0,3.0,4.0,0.0,20.0
1.0,1,,Y,,450859,04,U,13140.0,0.0,0.0,0.0,22.0,22.0,4.0,3.0,10.0,0.0,10.0
1.0,1,,Y,,450860,09,U,26420.0,1.0,0.0,0.0,6.0,6.0,4.0,3.0,0.0,0.0,43.0
1.0,1,,Y,450861,450861,04,U,30980.0,1.0,0.0,0.0,32.0,32.0,4.0,3.0,6.0,0.0,0.0
1.0,1,,Y,,450862,02,U,26420.0,1.0,0.0,0.0,241.0,241.0,4.0,3.0,3.6,0.0,355.4
1.0,1,,Y,,450863,04,U,11100.0,1.0,0.0,0.0,36.0,36.0,4.0,1.0,13.29,0.0,13.29
1.0,1,,Y,,450864,09,U,46340.0,1.0,0.0,0.0,18.0,18.0,4.0,3.0,0.0,0.0,0.0
1.0,1,,Y,,450865,02,U,12420.0,1.0,0.0,0.0,28.0,28.0,4.0,3.0,0.0,0.0,26.3
1.0,1,,Y,,450866,01,U,18580.0,0.0,0.0,0.0,12.0,12.0,4.0,1.0,1.4,0.0,8.0
1.0,1,,Y,,450867,02,U,12420.0,1.0,0.0,0.0,124.0,124.0,2.0,3.0,4.2,0.0,165.11
1.0,1,,Y,,450868,04,U,36220.0,0.0,0.0,0.0,50.0,50.0,4.0,3.0,8.0,0.0,44.0
